"MEblue" "MEtan" "MElightgreen" "MElightcyan" "MEyellow" "MEroyalblue" "MEcyan" "MEmagenta" "MEdarkturquoise" "MEgrey60" "MEblack" "MEdarkgrey" "MEorange" "MEdarkred" "MEpink" "MEturquoise" "MEsteelblue" "MEwhite" "MEdarkorange" "MEmidnightblue" "MEpurple" "MEred" "MEdarkgreen" "MEbrown" "MElightyellow" "MEskyblue" "MEsaddlebrown" "MEsalmon" "MEgreen" "MEgreenyellow" "ID"
"26" -0.203188940204705 -0.0708387174438494 -0.0482405361579861 0.110456194225094 0.104728501149312 0.0191481732802909 -0.129001553064983 -0.104360494466073 -0.00431822519432766 0.0950335262784321 0.333705910900513 0.00611303692100891 -0.0628474846589843 0.130239664962309 0.0367050562790336 0.24561141101973 0.241803140326942 0.140394931827177 0.0448136821387778 -0.0985087310429084 0.0268809523123065 0.0366239371736528 -0.0858596114235293 -0.170982379764128 -0.126775741452429 0.0106783121270205 -0.0213956170526649 0.104052915063924 -0.120354504785638 -0.0933695545621295 "162"
"27" -0.162135696762373 -0.0850250689514497 -0.0858575904278773 0.0280492779015229 0.0298958175256168 -0.106146641639291 -0.169614297282467 -0.137910608560575 0.171896403069291 0.226626540449293 0.307316066646021 -0.0385681005826169 -0.0970231765195206 0.0757084470281425 -0.0334315501880183 0.190736454538444 0.0937666422535867 0.0168248817663213 0.097795819927834 -0.0353259312657762 0.0236785948076706 0.0509211987978357 -0.0183370181495187 -0.122298745673337 -0.0835967338698863 0.0232013654089546 0.0913055210729425 0.152551976480067 -0.039489537351211 0.00711058780257168 "163"
"28" -0.156359541269018 -0.073628255419177 -0.101828165665894 0.0469351704372846 0.0925456209038134 -0.0713961988729702 -0.121590290779361 -0.117152705300096 -0.0976033666495101 -0.0991588277968563 0.236343916384775 0.0339299331893483 -0.100152504891373 0.0342614779398017 -0.00759280316294313 0.184554451758947 0.0304117402653906 -0.055803859818086 0.0201313438814047 -0.108686166020353 0.048348175150331 0.064679262965926 -0.0313266714198412 -0.112414448074125 -0.0669757939979559 0.0102152291238408 0.0176182045129208 0.0879083530657317 -0.0595415695454302 -0.0252866969362179 "166"
"29" -0.150556615248973 -0.0865674836076365 -0.0818695382834707 -0.0429458820920663 0.00634099458713744 -0.00785991940695579 -0.157315317839705 -0.154366300785308 -0.113164834539039 -0.165397967219982 0.225240756311895 0.0636980365121729 -0.161566597357677 -0.029995751173475 -0.0963329624200136 0.17353360876273 -0.0420114445521052 -0.117434722450665 0.0953512138619754 0.00539622465264268 0.0748167246267325 0.0844904394653987 0.0160779401946907 -0.0744774751795031 -0.00688448580808963 -0.0173499020750847 0.0117404101815556 0.160886425744263 -0.0143710491599267 -0.00981868932812734 "167"
"30" -0.162082468647416 -0.0597127987277579 -0.217877991260869 0.0377414137079931 0.0558994536851718 0.00286139297419472 -0.0519954146464535 -0.0654701407005144 0.0165213163333978 0.0545201531920071 0.411524541541043 0.207895595203389 0.0855222005693475 0.29255151861386 0.225726634337887 0.185968707222646 -0.0145063570334912 -0.0904487718391933 0.187775839432349 0.14138562944187 0.0123316049158148 -0.0162419628061776 0.0265779537837206 -0.156357914001736 -0.0950368704922961 -0.0249877920856039 0.0818442882629513 0.129847563930613 -0.0496681472200553 -0.0111985352658109 "168"
"31" 0.0405358049996556 0.0973660387169274 0.0525754723475279 0.10463695559776 0.054900133280136 0.102838561243823 0.126675848757919 0.122947797173253 -0.0849163610832681 -0.0314153800542732 -0.0363404955215538 0.236192016925695 0.169026939007302 0.159725793887422 0.322988896696994 -0.0558990407234147 -0.112303787593108 -0.123385636406022 0.0547317471592774 0.0739916722046548 -0.039293077135527 -0.0863057374948323 -0.0039152369234839 0.0360786892576904 0.0313678107364091 -0.0395054246548185 -0.0598094394473565 -0.131512541408028 -0.0734970180561432 -0.0557937193609088 "16"
"32" -0.0646025933885671 0.0994935505393724 -0.0310399614584122 0.00075735256464901 -0.0548271539690204 -0.119103422024156 -0.06159629239226 -0.141056271836796 0.0072861595707432 0.13051233353866 -0.172463884890261 -0.0985537170294513 -0.147878961560036 -0.20090970752807 -0.143409730977813 0.0214144809791859 0.143644058517 0.233827009622355 0.048573698334861 -0.00180992734062532 0.159774547467089 0.141342540533121 0.0898665146367769 0.074874061416292 0.0705408815702819 0.0125194008021744 0.0565743876947587 0.0137933678443706 -0.014084176841449 0.0295554842834171 "170"
"33" -0.0668764697322985 0.1600395528997 0.0274113986310007 0.131782227772518 0.107409480429237 0.0318085091506942 0.0984260697757388 0.0329946102272376 -0.0200623828064136 0.0971448811048317 -0.089797816901505 0.109742708943067 -0.00389704036986959 -0.0310426097048589 0.0635930665273328 0.0507169174287947 -0.0642864830480992 -0.0719376869573161 0.143197786657793 0.0272664699341651 0.00587099378936962 0.0158699550472351 -0.0290297054086527 -0.0245295815440453 -0.0580951610409703 -0.014061069587594 0.0668268246305399 -0.0825165950811332 -0.0836310137055976 -0.075471022363149 "173"
"34" -0.0728054414792563 -0.113168072683995 0.167239755096815 0.0408473240840624 0.0422037694510038 -0.0194620314293056 -0.0657015128575964 -0.0234839508398626 0.196480555689757 0.219850102413121 -0.0742517682992791 0.0021008974099106 -0.00814025750877972 -0.0616274083841403 0.0187945328462995 0.0752614730458211 0.363410275033711 0.404952394661971 -0.20344119020218 -0.19868794349725 -0.106581674130376 -0.010330038640565 -0.180112260984519 -0.197488050944244 -0.230118173377672 0.00844635785906887 -0.051580914603427 0.0646944097269339 0.000809391374241302 0.0296297964671614 "179"
"35" -0.0488162823679805 0.0359924790412292 -0.00973886963706709 0.0329919298900279 0.0714527727048638 0.060422916999837 0.104159594228627 0.0368865464536121 -0.033383798568437 0.00423918074768928 -0.0519665170325754 0.131232339044763 0.031514395968131 0.0296691641255054 0.154670346406116 0.0404299332603508 -0.0854650173332583 -0.102796344992614 0.082624990438038 0.0684799535138556 -0.0192542592001669 -0.0018918819808423 0.0269874801110371 -0.00983906401681727 -0.0372685965465053 0.0354069187684818 -0.136592580765741 0.00327251591389234 -0.0575217385039956 0.000847746156145532 "180"
"36" -0.0276811180289017 -0.153352075286282 0.112938920324484 0.0585387606957302 0.0917899377708392 0.0699502878067983 0.0338310961131244 0.0975694495441682 -0.0942693387491783 -0.131058850632421 -0.140671460095509 0.157881035111607 -0.0338033826789932 -0.0693326029690198 -0.0563866118844243 0.0185655710227308 0.114186320045035 0.101794048153195 -0.33187809991847 -0.26412459651071 -0.0902223935673695 0.0502447240770964 -0.115701700334698 -0.0807908067077392 -0.124842021968245 0.0165742510093539 -0.0959979503777168 -0.0830768954520007 -0.0380546656692454 -0.072666729116041 "181"
"37" -0.0299339065711834 -0.0458515629557508 0.150255223776433 -0.148076031576091 -0.240418409410901 -0.29909573490742 -0.348829402519931 -0.296360604774435 -0.114454688462788 -0.23448959847267 -0.240358360366538 -0.675056105254232 -0.31765096626424 -0.345282229469089 -0.305359510994762 -0.00152109512615206 0.274960797105522 0.330745987415543 -0.00532022759525277 -0.102684206824496 0.330759996913108 0.342390499805949 0.191279300457153 0.254030544965782 0.236423252018741 -0.000944771441702015 0.0959314967391554 -0.0933932718926676 0.0426066242747425 -0.0473320540040758 "182"
"38" -0.0808814095387953 0.0638495934235981 0.182043594487851 0.0738204050957848 -0.0150521134422986 -0.173729488267388 -0.089492293617598 -0.114158710549235 -0.104232246271172 -0.13318395158057 -0.137949241646019 -0.0940164680253741 -0.139799695374929 -0.116545303631126 0.000404292222048135 0.0782116183476222 0.240070677473682 0.267997325365622 0.0131700870887742 -0.0881836720844918 0.102957446736713 0.123618456407809 0.0314426863706159 0.0138377326513171 0.0177877323102059 0.0066087199845327 0.00126256158899171 -0.0359067700334476 -0.0508221172875647 -4.34339783784452e-05 "186"
"39" 0.0695881295054262 0.0830626174648429 0.182887794455336 0.187838613699245 0.166648387360838 0.190130140944293 0.162895873240416 0.175496844418216 0.128079168076227 0.203119800351851 -0.0820549402398078 -0.0123964248004878 0.150917353540152 0.0743342838587909 0.0273832264126402 -0.0417749510788347 -0.0158111901305135 0.0564995777152568 -0.226037211173115 -0.23620838082204 -0.0970497201932332 -0.0564439653325783 -0.254917591213044 -0.0717809811564075 -0.124045423976562 -0.110707928893045 -0.174110695533812 -0.241227823114367 -0.195930146069265 -0.265448859353027 "18"
"40" 0.00185447623136397 0.0301079204470205 0.0272842949609208 -0.0663129521770879 -0.156318680517121 -0.171740198940448 -0.0951787481419454 -0.147961754253274 -0.157986655422062 -0.174025174934663 -0.259014217400123 0.00116393464450827 -0.251389925860273 -0.289455533952363 -0.206606007895384 -0.0322629428458535 0.123082687053631 0.215576942503815 0.0209213215627994 -0.0164419653336402 0.304319365422873 0.301448658057473 0.276652885354615 0.280896638209049 0.282355084028767 0.00579622816920876 0.0715052373171182 -0.0592833342518183 0.0259734990607348 0.0436406992719332 "190"
"41" 0.0562301002340235 0.245346235305342 0.23448842884484 0.182588529030126 0.104319298681483 0.116810706173463 0.148344038677845 0.102555393685934 -0.167032531919867 -0.136358716188278 -0.140295881747856 -0.0786349908665453 -0.0738744748768883 -0.102045146679826 -0.0968372939391662 -0.0527460169041148 0.0383196282931383 0.06651083735472 0.0433033335188798 -0.0120040900132053 0.0363506997013366 0.0453838300690668 -0.00556307947316694 0.0693671930318646 0.101439886886088 -0.152505079207475 -0.000864247809244206 -0.263778194094727 -0.186684428898302 -0.228698093115195 "19"
"42" 0.0394203987069106 0.250164221432692 0.124875257791781 0.197196394878911 0.141871550069635 0.091588113077482 0.188528000829818 0.108176422947353 -0.0940543466261635 -0.0541609468832222 -0.100811076725168 -0.0978214670739342 -0.0430501315494599 -0.0890459719426749 -0.0684341256092386 -0.0360971733014723 -0.00368449010684975 0.00267010291785628 0.0538002650086458 0.0113522216548428 0.0468967986552114 0.020654177185893 -0.00893321947148961 0.115034890378634 0.11013757519178 -0.147487414409584 -0.286454575497099 -0.26163157938634 -0.225049697788158 -0.263509066197821 "21"
"43" 0.0362959432682006 0.205171046440407 0.050977620799919 0.143628848443406 0.0791813675878809 0.0660261928127193 0.139761013097257 0.113108094494751 0.00313796786451398 0.109661361257485 -0.0651003601858232 -0.010103348064027 0.00718389702248315 -0.00843693736717982 -0.0398495961811088 -0.0668245391962132 -0.0816887625538863 -0.0267266137123615 0.0890267557578829 0.0274285374293923 -0.00736322837965271 -0.0294519095981478 -0.00326098743615465 0.0794047139537419 0.0686735994579638 0.0147041634458896 -0.0723045568867498 -0.1180211539507 -0.133915171706119 -0.0553292766308247 "22"
"44" -0.0311367233177086 0.217134998631449 0.159033223835063 0.164955474029916 0.135855569076233 0.0683652464019994 0.0811608251395503 0.0317985035961388 0.027843278231412 0.183897220313003 -0.0509128649487892 -0.118801922373494 -0.026302481195137 -0.0342095335715845 -0.0383715000571719 0.0130716934863359 -0.0627251874071735 -0.0316105519409306 0.0495129587263761 -0.0546219393669476 0.0709908239613044 0.0553524819860754 0.0145731256325727 0.0609540320880838 0.109891337592362 -0.0778976465052989 -0.0480060160174253 -0.214720096686804 -0.236190211434579 -0.246884075721078 "24"
"45" -0.0290792793403011 -0.00141153483251498 0.0897405906003175 0.0454521771467137 0.080153320429036 0.0982249344493666 0.0629216789724651 -7.1010977344727e-05 -0.119588988628405 -0.122415170903288 -0.0163694780377912 -0.0212789054324248 -0.0879169195015262 -0.0386599895043244 -0.0442331750957382 0.0302601892914614 0.0601483810065101 0.0157085068727851 -0.0266056235526767 -0.0719004031051853 0.0403345100739188 0.0416776239912673 -0.00482855300601996 0.00804727984709816 -0.0129961408257498 -0.116716277102925 -0.097166583659122 -0.0798476649121876 -0.062736180456868 -0.0961092534057091 "25"
"46" -0.0706717038245138 0.00265703084579523 0.0108437317090513 0.108102537200358 0.12820942662194 0.0838505440926817 0.118230427111081 0.0113879005541797 0.0632360516314583 0.131794372748677 0.0528288858440234 0.0842518542269479 0.0787253309667066 0.118566912502834 0.118440762217561 0.0590156908568351 0.140033722235879 0.123842001348885 0.00463271173440897 -0.0447683127257104 -0.0952755223512313 -0.0838170993487671 -0.0651093721585499 -0.108419201528876 -0.0783483654383683 0.28724851138906 0.0302358601379524 -0.00221782270617048 -0.073414520061101 -0.0528562615351835 "29"
"47" -0.00702203929356291 -0.0822987599430235 0.109212153197413 0.0753797859802609 0.136787756902716 0.169380898607308 0.127496066708414 0.145705331994539 0.154276939532943 0.235561765539328 0.00396771880363663 0.0615104680320741 0.123970424851157 0.137030873366574 0.143145028469569 0.0128154372669561 0.256064109221616 0.179613935822572 -0.111245689560365 -0.148018583340256 -0.131813785438636 -0.125262515475802 -0.11352963476305 -0.131862682384475 -0.102163660381792 -0.0212504136392227 -0.103319159326597 -0.0885766310352248 -0.0582793234398183 -0.0668062149558486 "30"
"48" 0.0180566559134296 -0.114771165590033 0.0724091309144227 -0.071650032816469 7.51767012775922e-05 0.00195825290064481 0.0272963908680832 -0.0193111382859033 0.140710402424521 0.173209819202868 -0.0428803351135009 0.00822562641033506 0.0445293673815438 -0.0102870711735148 0.00566587557768983 -0.0183333055275989 0.135417649864269 0.136783965167925 -0.0249881945283959 -0.0354381007888031 0.0324756701028542 -0.0105071775683977 -0.00602921992861002 0.00971390643488185 -0.0351098774157033 -0.0710869687811864 -0.194913202069111 -0.0322095821233628 -0.0157440940875105 -0.0310007214385387 "34"
